[1, 78]
[371/330, 90]
[371/360, 91]
[373/168, 95]
[373/180, 94]
[373/210, 86]
[373/228, 90]
[373/231, 97]
[373/240, 99]
[373/252, 98]
[373/280, 82]
[373/336, 96]
[373/455, 87]
[376/285, 87]
[377/180, 86]
[377/210, 97]
[377/240, 96]
[377/252, 97]
[377/336, 87]
[377/340, 97]
[377/360, 92]
[377/396, 100]
[377/420, 86]
[379/180, 100]
[379/195, 94]
[379/210, 98]
[379/240, 89]
[379/280, 97]
[379/360, 98]
[379/364, 100]
[379/420, 82]
[381/280, 91]
[381/380, 100]
[383/240, 88]
[383/252, 92]
[383/280, 84]
[383/360, 97]
[383/504, 99]
[385/456, 93]
[386/315, 98]
[386/495, 95]
[387/260, 98]
[387/280, 99]
[387/385, 94]
[389/156, 93]
[389/168, 99]
[389/180, 91]
[389/210, 95]
[389/240, 98]
[389/255, 90]
[389/280, 91]
[389/348, 98]
[389/420, 96]
[391/168, 93]
[391/180, 98]
[391/195, 98]
[391/210, 95]
[391/240, 99]
[391/252, 94]
[391/360, 93]
[391/420, 92]
[391/570, 97]
[395/168, 94]
[395/357, 97]
[395/504, 100]
[397/210, 82]
[397/252, 91]
[397/260, 85]
[397/280, 95]
[397/360, 88]
[397/420, 96]
[398/385, 97]
[401/180, 81]
[401/210, 86]
[401/312, 92]
[401/336, 100]
[401/360, 96]
[401/420, 98]
[401/504, 94]
[401/660, 95]
[403/168, 97]
[403/180, 93]
[403/204, 84]
[403/240, 84]
[403/252, 97]
[403/280, 94]
[403/360, 88]
[403/440, 96]
[406/255, 89]
[407/168, 90]
[407/180, 94]
[407/240, 95]
[407/280, 94]
[407/315, 98]
[407/336, 95]
[407/360, 98]
[407/390, 84]
[407/420, 97]
[409/168, 99]
[409/180, 99]
[409/210, 97]
[409/240, 87]
[409/264, 98]
[409/315, 91]
[409/420, 92]
[411/280, 94]
[413/180, 84]
[413/240, 91]
[413/360, 94]
[415/336, 97]
[415/372, 100]
[415/504, 87]
[416/315, 97]
[418/195, 95]
[419/210, 92]
[419/240, 96]
[419/380, 99]
[419/420, 95]
[419/504, 100]
[419/546, 95]
[421/180, 96]
[421/360, 93]
[421/396, 95]
[421/420, 99]
[421/630, 98]
[422/315, 98]
[423/280, 99]
[424/273, 99]
[425/252, 95]
[427/220, 90]
[427/240, 91]
[427/300, 97]
[427/360, 89]
[429/280, 97]
[431/180, 87]
[431/210, 88]
[431/280, 83]
[431/364, 92]
[431/385, 95]
[431/420, 91]
[433/180, 96]
[433/210, 100]
[433/240, 89]
[433/252, 98]
[433/280, 92]
[433/285, 92]
[433/330, 90]
[433/360, 98]
[433/390, 92]
[433/420, 80]
[437/204, 87]
[437/210, 81]
[437/240, 93]
[437/273, 99]
[437/360, 97]
[437/420, 95]
[437/504, 97]
[439/210, 100]
[439/252, 90]
[439/330, 100]
[439/360, 97]
[439/399, 99]
[439/420, 92]
[442/385, 97]
[443/210, 91]
[443/240, 92]
[443/252, 100]
[443/280, 91]
[443/315, 100]
[443/396, 94]
[443/504, 88]
[443/630, 100]
[445/252, 90]
[448/585, 97]
[449/210, 99]
[449/220, 93]
[449/228, 86]
[449/260, 99]
[449/276, 94]
[449/315, 93]
[449/336, 98]
[449/408, 90]
[449/462, 91]
[449/504, 97]
[451/210, 98]
[451/240, 98]
[451/252, 93]
[451/315, 93]
[451/360, 92]
[451/420, 98]
[451/455, 96]
[451/560, 90]
[452/285, 91]
[452/315, 96]
[452/345, 91]
[452/495, 100]
[453/280, 92]
[457/210, 90]
[457/240, 99]
[457/280, 94]
[457/300, 100]
[457/336, 94]
[457/360, 89]
[457/420, 96]
[458/315, 95]
[459/280, 99]
[461/180, 100]
[461/210, 90]
[461/231, 100]
[461/280, 91]
[461/336, 100]
[461/420, 98]
[461/552, 97]
[463/210, 90]
[463/240, 97]
[463/252, 98]
[463/280, 93]
[463/315, 100]
[463/360, 94]
[463/420, 90]
[463/504, 94]
[463/780, 97]
[464/315, 96]
[464/385, 92]
[464/455, 99]
[467/210, 93]
[467/240, 90]
[467/252, 98]
[467/280, 98]
[467/300, 98]
[467/336, 100]
[467/360, 97]
[467/660, 92]
[469/360, 98]
[469/440, 97]
[469/520, 98]
[471/220, 92]
[471/280, 95]
[472/315, 97]
[473/210, 91]
[473/240, 100]
[473/315, 95]
[473/360, 100]
[473/420, 94]
[473/504, 98]
[475/252, 97]
[475/336, 95]
[477/286, 99]
[477/595, 91]
[479/210, 87]
[479/280, 100]
[479/308, 93]
[479/312, 100]
[479/420, 91]
[479/504, 92]
[479/630, 98]
[481/210, 100]
[481/240, 95]
[481/252, 89]
[481/280, 89]
[481/330, 93]
[481/360, 86]
[484/315, 95]
[485/264, 97]
[485/336, 92]
[485/504, 93]
[487/210, 97]
[487/228, 89]
[487/240, 88]
[487/280, 88]
[487/300, 96]
[487/360, 88]
[487/420, 89]
[487/560, 98]
[488/315, 98]
[489/280, 98]
[491/240, 97]
[491/255, 98]
[491/315, 100]
[491/360, 84]
[491/420, 96]
[491/468, 97]
[491/504, 99]
[493/220, 96]
[493/240, 96]
[493/252, 98]
[493/280, 99]
[493/360, 85]
[493/420, 93]
[493/462, 92]
[493/504, 93]
[493/560, 98]
[494/231, 92]
[496/495, 90]
[497/240, 98]
[497/264, 86]
[497/300, 93]
[497/360, 95]
[497/540, 100]
[499/240, 99]
[499/252, 100]
[499/280, 92]
[499/330, 95]
[499/420, 90]
[499/456, 92]
[499/504, 93]
[499/600, 99]
[499/630, 96]
[499/840, 100]
[501/260, 92]
[501/280, 94]
[502/315, 94]
[503/210, 96]
[503/240, 96]
[503/420, 85]
[503/455, 97]
[503/630, 92]
[503/660, 96]
[505/204, 97]
[505/336, 88]
[506/315, 97]
[509/280, 97]
[509/315, 92]
[509/360, 90]
[509/390, 94]
[511/240, 98]
[511/360, 98]
[511/660, 90]
[512/315, 100]
[513/280, 95]
[513/340, 89]
[513/440, 91]
[514/315, 95]
[515/252, 99]
[515/462, 95]
[516/455, 99]
[517/252, 96]
[517/336, 96]
[517/360, 96]
[517/408, 96]
[517/420, 78]
[517/468, 96]
[517/630, 95]
[517/840, 99]
[521/280, 85]
[521/330, 94]
[521/345, 96]
[521/360, 88]
[521/420, 88]
[521/504, 96]
[521/560, 94]
[523/240, 86]
[523/252, 93]
[523/280, 83]
[523/308, 100]
[523/315, 100]
[523/360, 97]
[523/420, 97]
[523/510, 88]
[523/546, 93]
[527/210, 97]
[527/260, 95]
[527/280, 98]
[527/300, 100]
[527/336, 91]
[527/420, 95]
[527/504, 92]
[529/240, 100]
[529/252, 98]
[529/280, 97]
[529/420, 78]
[529/665, 93]
[533/240, 97]
[533/252, 92]
[533/360, 99]
[533/420, 97]
[533/504, 97]
[533/660, 85]
[535/504, 100]
[535/714, 99]
[537/280, 92]
[539/240, 98]
[541/270, 99]
[541/276, 90]
[541/280, 91]
[541/336, 95]
[541/360, 96]
[541/385, 97]
[541/504, 98]
[541/720, 100]
[541/780, 94]
[542/255, 99]
[542/315, 89]
[542/455, 94]
[543/280, 89]
[544/345, 95]
[547/240, 93]
[547/252, 91]
[547/285, 100]
[547/330, 94]
[547/336, 95]
[547/360, 94]
[547/520, 99]
[547/560, 99]
[547/660, 97]
[547/840, 96]
[548/315, 96]
[551/264, 96]
[551/280, 93]
[551/360, 90]
[551/420, 94]
[551/495, 98]
[551/840, 96]
[553/240, 96]
[553/260, 94]
[553/360, 91]
[555/476, 96]
[556/315, 98]
[557/240, 99]
[557/280, 100]
[557/312, 92]
[557/315, 93]
[557/360, 100]
[557/420, 85]
[557/440, 96]
[557/504, 97]
[557/510, 96]
[559/360, 88]
[559/420, 87]
[561/364, 95]
[563/228, 99]
[563/240, 94]
[563/264, 85]
[563/280, 97]
[563/348, 100]
[563/360, 97]
[563/385, 97]
[563/390, 95]
[563/420, 92]
[563/504, 91]
[565/336, 100]
[565/528, 91]
[566/435, 97]
[569/315, 98]
[569/330, 90]
[569/336, 94]
[569/360, 94]
[569/504, 100]
[569/720, 94]
[569/840, 94]
[571/280, 99]
[571/360, 97]
[571/380, 91]
[571/420, 94]
[572/315, 97]
[573/280, 94]
[573/616, 93]
[575/456, 98]
[575/546, 94]
[577/280, 96]
[577/300, 99]
[577/315, 99]
[577/336, 97]
[577/360, 92]
[577/504, 99]
[577/560, 94]
[577/660, 86]
[578/315, 88]
[578/585, 92]
[579/260, 98]
[579/280, 95]
[579/595, 100]
[580/273, 94]
[581/360, 94]
[581/570, 90]
[583/240, 99]
[583/280, 99]
[583/312, 88]
[583/336, 97]
[583/360, 86]
[583/504, 92]
[583/840, 93]
[587/276, 93]
[587/300, 92]
[587/336, 96]
[587/360, 99]
[587/390, 99]
[587/420, 88]
[587/504, 97]
[587/840, 97]
[589/252, 100]
[589/315, 97]
[589/336, 98]
[589/360, 96]
[589/420, 88]
[589/504, 92]
[589/780, 100]
[589/840, 90]
[591/280, 96]
[593/280, 94]
[593/360, 95]
[593/420, 96]
[593/780, 92]
[593/840, 99]
[595/468, 95]
[596/315, 100]
[597/280, 98]
[599/315, 100]
[599/360, 97]
[599/420, 98]
[599/504, 96]
[599/520, 93]
[599/552, 96]
[601/280, 90]
[601/360, 91]
[601/420, 83]
[601/440, 99]
[601/546, 97]
[601/630, 97]
[601/840, 94]
[603/280, 93]
[603/560, 95]
[604/465, 99]
[607/252, 99]
[607/280, 97]
[607/360, 90]
[607/420, 98]
[607/770, 96]
[607/840, 96]
[611/280, 95]
[611/360, 100]
[611/420, 86]
[611/560, 100]
[613/280, 94]
[613/360, 97]
[613/390, 98]
[613/420, 97]
[613/630, 98]
[613/660, 95]
[613/693, 97]
[613/840, 88]
[617/315, 90]
[617/360, 98]
[617/495, 93]
[617/532, 98]
[617/616, 93]
[619/315, 97]
[619/360, 88]
[619/420, 94]
[619/504, 100]
[619/570, 98]
[619/780, 87]
[619/840, 99]
[623/440, 98]
[623/480, 100]
[623/540, 98]
[625/336, 96]
[625/504, 97]
[629/280, 100]
[629/315, 98]
[629/336, 99]
[629/420, 83]
[629/630, 95]
[629/840, 100]
[631/360, 91]
[631/420, 85]
[631/528, 100]
[631/560, 98]
[631/630, 96]
[631/840, 86]
[633/308, 99]
[633/455, 99]
[633/805, 97]
[635/693, 95]
[637/300, 95]
[637/360, 84]
[637/720, 94]
[638/315, 93]
[639/280, 99]
[639/616, 99]
[641/360, 88]
[641/390, 96]
[641/420, 90]
[641/720, 99]
[643/360, 86]
[643/420, 89]
[643/585, 100]
[643/630, 94]
[643/660, 84]
[647/300, 97]
[647/315, 96]
[647/420, 86]
[647/504, 91]
[647/1260, 98]
[649/280, 99]
[649/312, 100]
[649/340, 96]
[649/360, 100]
[649/420, 95]
[649/600, 98]
[651/520, 98]
[653/280, 83]
[653/336, 97]
[653/504, 96]
[653/630, 92]
[653/840, 93]
[659/420, 85]
[659/455, 99]
[659/560, 97]
[659/624, 93]
[659/840, 95]
[661/280, 92]
[661/312, 87]
[661/360, 99]
[661/420, 90]
[661/504, 89]
[661/840, 96]
[662/315, 97]
[663/280, 95]
[664/315, 100]
[665/612, 100]
[667/360, 97]
[667/390, 92]
[667/420, 95]
[667/504, 97]
[667/728, 95]
[667/924, 95]
[671/336, 100]
[671/360, 99]
[671/420, 83]
[671/714, 97]
[671/720, 99]
[671/780, 88]
[671/840, 92]
[673/315, 99]
[673/360, 84]
[673/385, 95]
[673/420, 99]
[673/630, 98]
[673/840, 95]
[677/308, 91]
[677/315, 95]
[677/360, 95]
[677/420, 91]
[679/330, 83]
[679/348, 96]
[679/360, 95]
[683/315, 99]
[683/340, 99]
[683/495, 97]
[683/840, 100]
[687/460, 95]
[689/336, 92]
[689/396, 93]
[689/420, 97]
[689/440, 99]
[689/504, 99]
[689/720, 100]
[689/840, 90]
[689/1020, 98]
[691/280, 95]
[691/360, 97]
[691/630, 94]
[691/720, 100]
[691/840, 100]
[692/715, 90]
[694/495, 99]
[695/336, 99]
[697/360, 95]
[697/420, 88]
[697/690, 94]
[697/840, 97]
[698/595, 98]
[701/315, 99]
[701/330, 91]
[701/360, 98]
[701/504, 100]
[701/630, 97]
[701/720, 95]
[701/840, 94]
[703/360, 96]
[703/420, 92]
[703/504, 96]
[703/630, 93]
[703/840, 98]
[705/616, 100]
[706/385, 86]
[707/396, 82]
[709/336, 97]
[709/420, 89]
[709/630, 99]
[709/660, 91]
[709/720, 93]
[711/910, 100]
[713/312, 93]
[713/336, 88]
[713/420, 82]
[713/819, 99]
[715/504, 96]
[717/340, 98]
[717/385, 89]
[719/420, 91]
[719/728, 95]
[719/780, 99]
[719/840, 87]
[721/408, 96]
[721/585, 95]
[721/792, 97]
[722/315, 99]
[723/380, 98]
[724/315, 95]
[725/372, 98]
[725/476, 99]
[725/504, 97]
[727/360, 93]
[727/420, 81]
[727/510, 99]
[727/560, 94]
[729/520, 100]
[731/315, 98]
[731/360, 92]
[731/420, 87]
[731/504, 90]
[731/660, 93]
[731/840, 85]
[733/420, 99]
[733/440, 93]
[733/840, 92]
[737/315, 99]
[737/348, 99]
[737/360, 93]
[737/420, 94]
[737/840, 96]
[739/360, 99]
[739/420, 91]
[739/630, 96]
[739/714, 98]
[739/819, 97]
[739/840, 90]
[742/765, 96]
[743/360, 98]
[743/560, 97]
[743/792, 91]
[743/840, 84]
[745/504, 94]
[745/798, 99]
[749/780, 86]
[751/336, 98]
[751/360, 94]
[751/420, 100]
[751/630, 89]
[752/357, 98]
[755/408, 92]
[755/504, 97]
[757/360, 89]
[757/420, 95]
[757/546, 97]
[757/840, 90]
[757/1020, 96]
[761/528, 100]
[761/720, 96]
[761/840, 90]
[763/360, 89]
[763/1140, 100]
[767/360, 99]
[767/420, 87]
[767/540, 99]
[767/612, 99]
[767/660, 93]
[767/840, 96]
[769/420, 86]
[769/630, 99]
[769/840, 99]
[771/616, 97]
[771/680, 97]
[772/385, 95]
[773/315, 100]
[773/360, 95]
[773/504, 95]
[773/840, 99]
[773/1092, 97]
[776/665, 100]
[779/840, 85]
[781/360, 94]
[781/420, 93]
[781/560, 98]
[781/630, 99]
[782/495, 99]
[783/385, 98]
[785/504, 99]
[785/528, 89]
[787/360, 90]
[787/420, 84]
[787/504, 99]
[787/792, 94]
[789/455, 97]
[791/480, 100]
[791/1020, 91]
[793/360, 99]
[793/504, 94]
[793/630, 99]
[793/840, 97]
[795/364, 93]
[797/360, 98]
[797/390, 85]
[797/420, 87]
[797/504, 98]
[797/660, 82]
[797/720, 95]
[799/360, 98]
[799/380, 100]
[799/420, 83]
[799/440, 97]
[799/504, 93]
[799/585, 99]
[799/840, 94]
[799/924, 97]
[801/560, 96]
[803/456, 98]
[803/504, 97]
[803/540, 99]
[803/840, 93]
[807/560, 99]
[809/420, 97]
[809/504, 95]
[809/840, 93]
[811/330, 94]
[811/360, 93]
[811/420, 93]
[811/468, 97]
[811/840, 99]
[813/560, 93]
[815/504, 90]
[816/385, 96]
[817/360, 90]
[817/396, 96]
[817/420, 97]
[817/504, 97]
[817/560, 93]
[817/819, 97]
[817/840, 94]
[821/420, 99]
[821/630, 97]
[821/720, 96]
[821/798, 100]
[821/924, 90]
[823/360, 95]
[823/390, 93]
[823/462, 93]
[823/840, 97]
[824/855, 98]
[826/495, 93]
[827/385, 98]
[827/420, 98]
[827/504, 93]
[827/560, 98]
[827/780, 93]
[827/840, 87]
[828/455, 88]
[829/360, 99]
[829/420, 93]
[829/468, 84]
[829/495, 100]
[829/504, 90]
[829/510, 100]
[829/630, 98]
[829/756, 100]
[829/770, 96]
[829/840, 92]
[833/660, 98]
[837/616, 95]
[838/399, 100]
[839/396, 95]
[839/420, 96]
[839/540, 100]
[839/630, 100]
[839/840, 91]
[839/880, 92]
[839/936, 99]
[839/1140, 98]
[841/420, 100]
[841/455, 91]
[841/456, 94]
[841/630, 86]
[841/660, 92]
[841/840, 90]
[843/440, 97]
[847/360, 89]
[847/816, 97]
[849/385, 93]
[851/420, 92]
[851/504, 98]
[851/528, 97]
[851/560, 99]
[851/585, 90]
[851/770, 90]
[851/840, 92]
[851/1260, 92]
[853/360, 92]
[853/420, 81]
[853/780, 95]
[853/840, 88]
[855/952, 99]
[857/360, 97]
[857/408, 91]
[857/420, 96]
[857/630, 100]
[857/760, 99]
[859/420, 93]
[859/495, 92]
[859/520, 95]
[859/630, 95]
[859/840, 94]
[859/858, 98]
[859/1020, 92]
[863/510, 96]
[863/660, 87]
[863/840, 83]
[865/936, 93]
[869/840, 91]
[871/360, 99]
[871/420, 99]
[871/504, 99]
[871/560, 100]
[871/870, 100]
[877/360, 97]
[877/420, 97]
[877/630, 98]
[877/660, 99]
[877/720, 98]
[877/840, 95]
[877/1140, 93]
[881/420, 99]
[881/495, 96]
[881/504, 97]
[883/420, 91]
[883/840, 90]
[887/504, 96]
[887/840, 93]
[887/924, 98]
[888/935, 94]
[891/560, 99]
[893/420, 95]
[893/504, 100]
[893/540, 95]
[893/840, 95]
[895/1008, 100]
[897/560, 99]
[899/420, 92]
[899/504, 90]
[899/840, 93]
[901/630, 95]
[901/728, 99]
[901/780, 97]
[901/1260, 98]
[901/1320, 98]
[905/504, 95]
[906/455, 97]
[907/360, 95]
[907/420, 90]
[907/560, 97]
[907/660, 88]
[907/840, 95]
[909/440, 98]
[911/420, 97]
[911/462, 92]
[911/630, 100]
[913/420, 94]
[917/528, 96]
[917/720, 96]
[917/936, 96]
[919/420, 91]
[919/455, 100]
[919/504, 88]
[919/624, 91]
[919/630, 98]
[919/840, 97]
[923/420, 86]
[923/840, 100]
[923/952, 99]
[923/1260, 98]
[925/408, 97]
[925/616, 100]
[929/660, 94]
[929/720, 94]
[929/765, 99]
[929/1092, 99]
[931/780, 84]
[937/420, 97]
[937/520, 99]
[937/840, 94]
[937/990, 99]
[939/560, 96]
[941/420, 89]
[941/504, 98]
[941/840, 99]
[941/912, 99]
[943/660, 94]
[947/420, 96]
[947/504, 89]
[949/420, 79]
[949/630, 90]
[949/840, 91]
[953/390, 96]
[953/440, 92]
[953/504, 98]
[953/840, 98]
[953/924, 97]
[953/1140, 94]
[955/456, 93]
[955/462, 93]
[955/1092, 92]
[958/455, 98]
[959/468, 98]
[959/990, 98]
[961/570, 98]
[961/630, 91]
[961/1020, 90]
[963/560, 100]
[965/504, 94]
[965/546, 95]
[967/504, 95]
[967/630, 92]
[967/840, 95]
[967/910, 98]
[967/1320, 92]
[968/585, 95]
[969/616, 93]
[971/455, 100]
[971/630, 98]
[971/840, 98]
[973/660, 83]
[977/420, 89]
[977/462, 96]
[977/504, 99]
[977/720, 99]
[977/840, 100]
[977/1040, 94]
[977/1260, 99]
[979/728, 97]
[979/840, 85]
[983/504, 93]
[983/780, 94]
[983/840, 95]
[985/468, 97]
[985/792, 93]
[986/1045, 96]
[989/504, 94]
[989/520, 99]
[989/630, 93]
[989/840, 96]
[989/1260, 100]
[989/1320, 90]
[991/420, 95]
[991/495, 91]
[991/840, 95]
[991/1008, 100]
[993/910, 92]
[995/504, 100]
[997/440, 97]
[997/455, 95]
[997/504, 94]
[997/560, 100]
[997/624, 99]
[997/720, 96]
[997/924, 91]
[1003/504, 94]
[1003/630, 95]
[1003/840, 93]
[1003/1260, 99]
[1007/420, 89]
[1007/560, 100]
[1007/585, 94]
[1007/720, 97]
[1007/840, 93]
[1007/1155, 93]
[1007/1260, 92]
[1009/420, 96]
[1009/660, 97]
[1009/780, 89]
[1009/840, 91]
[1011/560, 91]
[1013/552, 98]
[1019/420, 99]
[1021/420, 98]
[1021/630, 98]
[1021/840, 89]
[1021/924, 95]
[1021/1260, 100]
[1023/560, 96]
[1025/504, 97]
[1027/560, 94]
[1027/720, 99]
[1027/840, 98]
[1031/456, 99]
[1031/476, 97]
[1031/504, 93]
[1031/630, 96]
[1031/660, 95]
[1031/840, 96]
[1031/1260, 95]
[1033/420, 98]
[1033/510, 89]
[1033/585, 98]
[1033/840, 87]
[1033/1092, 100]
[1033/1320, 98]
[1034/1105, 96]
[1037/504, 98]
[1037/720, 93]
[1037/840, 93]
[1039/660, 86]
[1039/840, 90]
[1041/440, 100]
[1043/1560, 100]
[1045/504, 99]
[1046/495, 99]
[1047/560, 99]
[1049/420, 90]
[1049/630, 92]
[1049/1380, 97]
[1051/630, 97]
[1051/840, 89]
[1053/560, 99]
[1061/504, 98]
[1061/660, 84]
[1061/780, 90]
[1061/1260, 96]
[1063/440, 99]
[1063/468, 96]
[1063/840, 99]
[1063/924, 84]
[1063/1020, 97]
[1063/1260, 97]
[1067/504, 92]
[1067/510, 97]
[1067/520, 100]
[1067/1140, 92]
[1069/546, 94]
[1072/595, 92]
[1073/612, 88]
[1073/840, 94]
[1073/1155, 96]
[1075/624, 98]
[1079/840, 97]
[1081/504, 100]
[1081/560, 95]
[1081/630, 91]
[1084/1155, 98]
[1087/504, 93]
[1087/630, 97]
[1087/720, 100]
[1087/780, 96]
[1087/1260, 100]
[1089/595, 95]
[1091/504, 98]
[1091/1260, 89]
[1093/504, 93]
[1093/528, 92]
[1093/840, 97]
[1097/660, 90]
[1097/693, 96]
[1097/840, 93]
[1097/1020, 99]
[1097/1260, 99]
[1099/600, 100]
[1099/765, 94]
[1099/1320, 96]
[1103/504, 97]
[1103/840, 99]
[1105/1008, 97]
[1107/560, 100]
[1109/630, 99]
[1109/780, 98]
[1109/840, 92]
[1109/1224, 97]
[1109/1260, 99]
[1111/680, 99]
[1111/1092, 99]
[1112/495, 99]
[1117/792, 99]
[1117/840, 99]
[1117/1170, 100]
[1119/520, 94]
[1121/546, 95]
[1121/840, 96]
[1121/1320, 94]
[1121/1560, 94]
[1123/840, 100]
[1127/660, 79]
[1129/504, 98]
[1129/630, 97]
[1129/840, 94]
[1129/924, 95]
[1133/630, 93]
[1133/840, 93]
[1135/728, 95]
[1137/560, 95]
[1139/780, 85]
[1139/840, 96]
[1139/1260, 97]
[1141/1380, 98]
[1147/546, 98]
[1147/630, 96]
[1147/840, 90]
[1147/1560, 92]
[1148/1235, 98]
[1149/532, 99]
[1151/504, 92]
[1151/552, 97]
[1151/570, 91]
[1151/924, 94]
[1151/936, 95]
[1157/504, 97]
[1157/840, 97]
[1157/990, 91]
[1157/1260, 87]
[1159/770, 93]
[1159/840, 92]
[1163/540, 99]
[1163/560, 96]
[1163/585, 93]
[1163/660, 97]
[1163/840, 86]
[1163/1092, 93]
[1163/1540, 97]
[1167/616, 96]
[1169/720, 98]
[1169/1170, 98]
[1171/504, 98]
[1171/520, 99]
[1171/660, 91]
[1171/1008, 100]
[1171/1365, 95]
[1172/1155, 100]
[1175/924, 98]
[1177/840, 97]
[1177/1224, 100]
[1181/720, 98]
[1181/1140, 99]
[1182/1265, 100]
[1183/792, 98]
[1187/816, 95]
[1187/840, 98]
[1187/1260, 94]
[1187/1320, 98]
[1189/570, 99]
[1189/616, 94]
[1191/560, 99]
[1193/504, 100]
[1193/660, 86]
[1193/720, 100]
[1194/665, 94]
[1195/684, 90]
[1199/840, 92]
[1199/1020, 88]
[1199/1092, 99]
[1199/1560, 100]
[1201/840, 95]
[1201/1260, 94]
[1207/660, 98]
[1213/665, 97]
[1213/780, 99]
[1213/840, 98]
[1213/880, 99]
[1213/1155, 99]
[1217/720, 98]
[1217/780, 88]
[1217/840, 89]
[1217/924, 87]
[1217/1260, 98]
[1219/560, 98]
[1219/840, 89]
[1223/855, 96]
[1223/1428, 96]
[1229/720, 97]
[1229/840, 94]
[1231/630, 98]
[1231/840, 98]
[1231/1008, 96]
[1231/1260, 97]
[1231/1320, 93]
[1231/1368, 99]
[1233/616, 94]
[1237/510, 100]
[1237/660, 87]
[1241/924, 100]
[1241/1092, 86]
[1241/1260, 98]
[1243/630, 94]
[1243/780, 86]
[1243/1008, 96]
[1247/840, 91]
[1249/600, 99]
[1249/714, 99]
[1249/1365, 98]
[1252/765, 99]
[1253/1360, 98]
[1255/616, 100]
[1259/630, 96]
[1261/630, 97]
[1261/840, 92]
[1262/1365, 100]
[1267/1020, 98]
[1269/770, 92]
[1271/840, 98]
[1271/1260, 95]
[1273/630, 95]
[1273/660, 96]
[1273/840, 99]
[1277/840, 89]
[1277/1190, 96]
[1277/1260, 98]
[1277/1560, 98]
[1279/840, 96]
[1279/1380, 96]
[1283/624, 94]
[1283/630, 93]
[1283/840, 85]
[1283/924, 89]
[1283/1260, 96]
[1285/819, 98]
[1289/720, 93]
[1289/840, 87]
[1289/990, 99]
[1291/780, 94]
[1291/840, 86]
[1291/1260, 100]
[1291/1980, 99]
[1293/595, 99]
[1297/840, 99]
[1297/1320, 95]
[1301/1020, 93]
[1303/630, 99]
[1303/660, 85]
[1303/765, 98]
[1303/1560, 96]
[1304/1155, 96]
[1306/693, 98]
[1307/840, 94]
[1313/770, 93]
[1313/840, 97]
[1319/720, 100]
[1319/840, 99]
[1319/1092, 97]
[1319/1320, 94]
[1321/630, 95]
[1321/780, 81]
[1321/840, 88]
[1321/912, 97]
[1321/1260, 100]
[1327/840, 94]
[1327/1260, 89]
[1328/693, 96]
[1331/840, 100]
[1333/630, 94]
[1333/840, 97]
[1333/1140, 90]
[1333/1680, 96]
[1337/720, 94]
[1339/630, 100]
[1339/840, 93]
[1341/560, 99]
[1343/1260, 94]
[1343/1680, 98]
[1345/1092, 96]
[1349/840, 90]
[1349/1820, 99]
[1351/1170, 93]
[1357/720, 95]
[1357/840, 99]
[1357/910, 95]
[1357/1596, 98]
[1361/720, 100]
[1361/840, 98]
[1361/1680, 92]
[1369/630, 97]
[1369/660, 92]
[1369/728, 98]
[1369/840, 96]
[1369/1020, 94]
[1373/780, 93]
[1373/840, 97]
[1373/924, 98]
[1377/770, 97]
[1379/612, 100]
[1381/630, 90]
[1381/1560, 100]
[1383/1540, 93]
[1385/714, 98]
[1385/936, 100]
[1387/616, 98]
[1387/690, 95]
[1387/840, 97]
[1387/1584, 99]
[1391/660, 94]
[1391/720, 100]
[1391/840, 97]
[1391/1520, 100]
[1395/728, 96]
[1397/1260, 86]
[1399/630, 100]
[1399/770, 100]
[1399/780, 88]
[1399/840, 85]
[1399/990, 93]
[1403/1020, 100]
[1407/715, 91]
[1409/840, 91]
[1409/1140, 100]
[1409/1260, 96]
[1411/630, 100]
[1411/840, 100]
[1411/880, 96]
[1415/924, 87]
[1417/1680, 98]
[1419/1330, 98]
[1421/720, 96]
[1423/630, 100]
[1423/840, 94]
[1423/1092, 89]
[1427/660, 94]
[1427/840, 98]
[1429/720, 94]
[1429/840, 83]
[1429/1320, 90]
[1429/2040, 98]
[1433/840, 96]
[1433/1260, 94]
[1433/1560, 95]
[1438/805, 98]
[1439/828, 94]
[1439/840, 88]
[1439/1260, 89]
[1441/840, 95]
[1441/1008, 96]
[1447/728, 96]
[1447/840, 97]
[1447/1140, 95]
[1447/1260, 96]
[1451/680, 98]
[1451/780, 89]
[1451/855, 100]
[1451/1260, 99]
[1451/1320, 92]
[1453/616, 96]
[1453/714, 99]
[1453/840, 89]
[1453/1260, 95]
[1457/660, 83]
[1457/840, 95]
[1459/630, 99]
[1459/840, 89]
[1459/924, 99]
[1463/2040, 96]
[1467/952, 99]
[1469/840, 97]
[1471/630, 98]
[1471/840, 83]
[1471/1020, 89]
[1471/1035, 100]
[1481/720, 97]
[1481/924, 96]
[1481/1260, 95]
[1483/1224, 99]
[1483/1260, 100]
[1487/840, 92]
[1487/910, 94]
[1489/840, 91]
[1489/1260, 98]
[1493/660, 99]
[1493/840, 94]
[1493/1260, 94]
[1495/1428, 97]
[1499/780, 100]
[1499/840, 88]
[1499/1680, 97]
[1499/1785, 99]
[1501/660, 93]
[1501/840, 97]
[1501/1092, 91]
[1501/1386, 97]
[1507/765, 97]
[1511/840, 93]
[1511/1560, 97]
[1513/792, 98]
[1513/840, 96]
[1513/1680, 96]
[1517/720, 96]
[1517/1260, 97]
[1522/1365, 98]
